invoiceKey,import,partNumberFinal,notes,companyType,companyInvoiceCount,companyActivityCount,companyDominantPartNumber,companyDominantShare,companyCadenceShare,companyAmountTrend,recommendedAction,confidence,matchMode,source,sourceId,invoiceNumber,organization,issueDate,currency,amountContract,amountLocal,milestone,proposedPartNumber,partNumberTemplate,partNumberValues,catalogStatus,partNumberCandidates,trackerRow,trackerExpectedDate,dateGapDays,proposedContractRef,invoiceServiceText,lineMatches,reason
accounting:BT.BIT 842,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,REVIEW,MEDIUM,CONTRACT,ron,cms689pxr021grt35fquqdou0,BT.BIT 842,MILLENIUM PRO DESIGN SRL,2025-03-14,RON,14250.00,70922.25,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12 | BLUE-IR-5 | RED-PEN-B-I-B-50,1342,2025-04-30,47,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,SERVICII CONFORM ANEXA 1 | SERVICII DE SECURITATE INFORMATICA DE TIP INVESTIGATIE la CONTRACT-CADRU DE PRESTARI SERVICII Nr. 325/15.1.2025 Factura finala ( 14.250 EURO + TVA la cursul BNR) | SERVICII CONFORM ANEXA 1 | SERVICII DE SECURITATE,,"CONTRACT; contract, date:47d, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.BIT 843,no,RED-PEN-B-I-B-50,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,REVIEW,HIGH,STORNO_REFERENCE,ron,cms689py0021jrt35472mkbvk,BT.BIT 843,MILLENIUM PRO DESIGN SRL,2025-03-14,RON,4400.00,21895.72,storno,RED-PEN-B-I-B-50,RED-PEN-B-I-B-<limit>,"{""limit"":""50""}",UNIQUE,RED-PEN-B-I-B-50,1341,2025-01-23,50,Nr. 325/15.1.2025,Stornare factura 805/23.01.2025 SERVICII CONFORM ANEXA 2 | SERVICII PUNCTUALE DE SECURITATE INFORMATICA la Contract Nr. 325/15.1.2025( 4.400 euro+TVA la cursul BNR) | Stornare factura 805/23.01.2025 SERVICII CONFORM ANEXA 2 | SERVICII PUNCT,,Storno mapped to BT.BIT 805; contract=true; amount=true; gap=50d
accounting:BT.BIT 844,no,RED-PEN-B-I-B-50,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,REVIEW,HIGH,CONTRACT,ron,cms689pya021mrt35t59zkax8,BT.BIT 844,MILLENIUM PRO DESIGN SRL,2025-03-14,RON,8800.00,43797.60,,RED-PEN-B-I-B-50,RED-PEN-B-I-B-<limit>,"{""limit"":""50""}",UNIQUE,RED-PEN-B-I-B-50 | BLUE-MDR-C-12 | BLUE-IR-5,1341,2025-02-21,21,Nr. 325/15.1.2025,SERVICII CONFORM ANEXA 2 | SERVICII PUNCTUALE DE SECURITATE INFORMATICA la Contract Nr. 325/15.1.2025 Factura finala( 8.800 Euro+TVA la cursul BNR) | SERVICII CONFORM ANEXA 2 | SERVICII PUNCTUALE DE SECURITATE INFORMATICA la Contract Nr. 32,,"CONTRACT; contract, date:21d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.BIT 874,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689q5a0248rt35elwp9a5s,BT.BIT 874,MILLENIUM PRO DESIGN SRL,2025-04-30,RON,1800.00,8959.32,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1343,2025-05-05,5,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,Servicii recurente de securitate informatica | conform Act Aditional nr. 1 din 21.3.2025 la contractul de prestari servicii nr. 325 din 15.1.2025 (Aprilie 2025) (1.800 euro+TVA la cursul BNR) | Servicii recurente de securitate informatica |,,"RECURRENT_DATE; date:5d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.BIT 892,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,REVIEW,HIGH,HISTORICAL_PATTERN,ron,cms689q95025qrt356862obw0,BT.BIT 892,MILLENIUM PRO DESIGN SRL,2025-05-16,RON,1800.00,9185.76,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1343,,16,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,Servicii recurente de securitate informatica | conform Act Aditional nr. 1 din 21.3.2025 la contractul de prestari servicii nr. nr. 325 din 15.1.2025( 1.800 euro+TVA la cursul BNR) | Servicii recurente de securitate informatica | conform Ac,,Historical recurring pattern: 15/15 similar issued invoices map to BLUE-MDR-C-12 (100%); nearest=16d; amount intentionally ignored.
accounting:BT.BIT 916,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689qen027urt35iyarch5b,BT.BIT 916,MILLENIUM PRO DESIGN SRL,2025-06-16,RON,1800.00,9057.60,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1344,2025-06-16,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,Servicii recurente de securitate informatica | conform Act Aditional nr. 1 din 21.3.2025 la contractul de prestari servicii nr. nr. 325 din 15.1.2025( 1.800 euro+TVA la cursul BNR) | Servicii recurente de securitate informatica | conform Ac,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.BIT 941,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,REVIEW,HIGH,RECURRENT_DATE,ron,cms689qk9029xrt35noiqjpjs,BT.BIT 941,MILLENIUM PRO DESIGN SRL,2025-07-02,RON,1800.00,9138.96,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1345,2025-07-10,8,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,Servicii recurente de securitate informatica | conform Act Aditional nr. 1 din 21.3.2025 la contractul de prestari servicii nr. nr. 325 din 15.1.2025( 1.800 euro+TVA la cursul BNR) | Servicii recurente de securitate informatica | conform Ac,,"RECURRENT_DATE; date:8d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.BIT 969,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689qra02c9rt35l9qicsba,BT.BIT 969,MILLENIUM PRO DESIGN SRL,2025-08-04,RON,1800.00,9138.60,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1346,2025-08-04,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,Servicii recurente de securitate informatica | conform Act Aditional nr. 1 din 21.3.2025 la contractul de prestari servicii nr. nr. 325 din 15.1.2025( 1.800 euro+TVA la cursul BNR) | Servicii recurente de securitate informatica | conform Ac,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 20,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689qxh02elrt35om9h93wu,BT.R.BIT 20,MILLENIUM PRO DESIGN SRL,2025-09-02,RON,1800.00,9130.50,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1347,2025-09-05,3,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800 EUR+TVA la cursul BNR 5.0725 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de pre",,"RECURRENT_DATE; date:3d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 47,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689rbi02kart35d0476orp,BT.R.BIT 47,MILLENIUM PRO DESIGN SRL,2025-10-20,RON,1800.00,9160.02,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1348,2025-10-20,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800 EUR+TVA la cursul BNR 5.0889 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de pre",,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 74,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689r6202i2rt35qw4n3lpw,BT.R.BIT 74,MILLENIUM PRO DESIGN SRL,2025-11-26,RON,1800.00,9160.20,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1349,2025-11-26,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800 EUR+TVA la cursul BNR 5.089 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de pres",,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 101,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689rug02ozrt356meo9gyl,BT.R.BIT 101,MILLENIUM PRO DESIGN SRL,2025-12-23,RON,1800.00,9158.58,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1350,2025-12-23,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800 EUR+TVA la cursul BNR 5.0881 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de pre",,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 128,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689s0o02r7rt357qtzosy1,BT.R.BIT 128,MILLENIUM PRO DESIGN SRL,2026-01-20,RON,1800.00,9165.78,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1351,2026-01-20,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800 EUR+TVA la cursul BNR 5.0921 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de pre",,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 156,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689sdv02uurt351d6t8lc2,BT.R.BIT 156,MILLENIUM PRO DESIGN SRL,2026-02-13,RON,1800.00,9168.12,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1352,2026-02-13,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800 EUR+TVA la cursul BNR 5.0934 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de pre",,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 177,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689sp202y0rt35z3q6ceom,BT.R.BIT 177,MILLENIUM PRO DESIGN SRL,2026-03-20,RON,1800.00,9172.62,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1353,2026-03-20,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800.00 EUR+TVA la cursul BNR 5.0959 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de ",,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 206,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689t3y0323rt35y1i7by1x,BT.R.BIT 206,MILLENIUM PRO DESIGN SRL,2026-04-29,RON,1800.00,9168.66,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1354,2026-04-29,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800.00 EUR+TVA la cursul BNR 5.0937 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de ",,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 235,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689tcp034nrt35aqatla9s,BT.R.BIT 235,MILLENIUM PRO DESIGN SRL,2026-05-25,RON,1800.00,9447.84,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1355,2026-05-25,0,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800.00 EUR+TVA la cursul BNR 5.2488 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de ",,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 264,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689tmw037brt35cs3i1jl2,BT.R.BIT 264,MILLENIUM PRO DESIGN SRL,2026-06-17,RON,1800.00,9415.80,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1356,2026-06-19,2,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800.00 EUR+TVA la cursul BNR 5.231 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de p",,"RECURRENT_DATE; date:2d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.R.BIT 293,no,BLUE-MDR-C-12,,RECURRENT,24,26,BLUE-MDR-C-12,0.923,0.882,STABLE,REVIEW,HIGH,RECURRENT_DATE,ron,cms689tvz03a3rt35raw18xae,BT.R.BIT 293,MILLENIUM PRO DESIGN SRL,2026-07-18,RON,1800.00,9437.22,,BLUE-MDR-C-12,BLUE-MDR-C-<limit>,"{""limit"":""12""}",UNIQUE,BLUE-MDR-C-12,1357,2026-07-05,13,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,"SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.2025, 1800.00 EUR+TVA la cursul BNR 5.2429 | SERVICII RECURENTE DE SECURITATE INFORMATICA | Conform Anexa 1 la Contractul de ",,"RECURRENT_DATE; date:13d, trend-adjusted-amount:1.000:0.0%, company-profile:92%; company=RECURRENT; dominant=BLUE-MDR-C-12 (92%)"
accounting:BT.BIT 318,no,RED-VA-I-B-25,,SMALL,1,1,RED-VA-I-B-25,1.000,0.000,MIXED/UNKNOWN,REVIEW,LOW,PROFILE,ron,cms689mn700rnrt35s2y0mau4,BT.BIT 318,MINDIT CONSULTING S.R.L.,2022-01-13,RON,750.00,3707.62,,RED-VA-I-B-25,RED-VA-I-B-<limit>,"{""limit"":""25""}",UNIQUE,RED-VA-I-B-25,31,2022-02-11,29,NR.204 DIN 25.11.2021,SERVICI CONFORM CONTRACT NR.204 DIN 25.11.2021 | 750 euro+TVA la cursul BNR | SERVICI CONFORM CONTRACT NR.204 DIN 25.11.2021 | 750 euro+TVA la cursul BNR,,"PROFILE; date:29d, amount:0.0%; company=SMALL; dominant=RED-VA-I-B-25 (100%)"
accounting:BT.BIT 298,no,,,UNMATCHED,,,,,,,SKIP_NO_MATCH,NONE,NONE,ron,cms689mij00pyrt35ilqv30bi,BT.BIT 298,MINDSHARE MEDIA SRL,2021-10-21,RON,3750.00,18558.00,,,,,EMPTY,,,,,,Unbreakable participare OMV Petrom Global Solutions conform | contract 202 din 13.09.2021; Po number 667455; Job No 311/03/109/16/06 ( 3.750 euro+TVA la cursul BNR) | Unbreakable participare OMV Petrom Global Solutions conform | contract 20,,Organization not found in tracker.
accounting:BT.BIT 65,no,RED-PEN-S-WB-1,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,ACCEPT_CANDIDATE,HIGH,CONTRACT,valuta,cms689kxr005hrt35u83gkiwf,BT.BIT 65,MOON PAY LIMITED,2020-02-26,EUR,2850.00,13702.52,,RED-PEN-S-WB-1,RED-PEN-S-WB-<limit>,"{""limit"":""1""}",UNIQUE,RED-PEN-S-WB-1 | RED-C-M-MM-16,32,2020-02-26,0,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.202 | advance 40% | SERVICES AGREEMENT NO.155 /25.02.202 | advance 40%,,"CONTRACT; contract, date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=RED-C-M-MM-16 (96%)"
accounting:BT.BIT 66,no,RED-PEN-S-WB-1,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,REVIEW,MEDIUM,STORNO_REFERENCE,valuta,cms689ky1005krt35nuq8am84,BT.BIT 66,MOON PAY LIMITED,2020-03-13,EUR,4275.00,20553.77,storno,RED-PEN-S-WB-1,RED-PEN-S-WB-<limit>,"{""limit"":""1""}",UNIQUE,RED-PEN-S-WB-1,32,2020-02-26,16,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.2020 | Stornare invoiceBT.BIT 65/26.02.23020(advance 40% | SERVICES AGREEMENT NO.155 /25.02.2020 | Stornare invoiceBT.BIT 65/26.02.23020(advance 40% | SERVICES AGREEMENT NO.155 /25.02.2020,,Storno mapped to BT.BIT 65; contract=true; amount=false; gap=16d
accounting:BT.BIT 69,no,RED-C-M-MM-16,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,ACCEPT_CANDIDATE,HIGH,CONTRACT,valuta,cms689kyw005urt354jlqc4gi,BT.BIT 69,MOON PAY LIMITED,2020-06-02,EUR,750.00,3631.95,,RED-C-M-MM-16,RED-C-M-MM-<limit>,"{""limit"":""16""}",UNIQUE,RED-C-M-MM-16,33,2020-06-02,0,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.2020 | SERVICES AGREEMENT NO.155 /25.02.2020,,"CONTRACT; contract, date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:96%; company=RECURRENT; dominant=RED-C-M-MM-16 (96%)"
accounting:BT.BIT 71,no,RED-C-M-MM-16,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,ACCEPT_CANDIDATE,HIGH,CONTRACT,valuta,cms689kzk0060rt35e49tu8kr,BT.BIT 71,MOON PAY LIMITED,2020-07-06,EUR,750.00,3628.35,,RED-C-M-MM-16,RED-C-M-MM-<limit>,"{""limit"":""16""}",UNIQUE,RED-C-M-MM-16,34,2020-07-06,0,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.2020 | SERVICES AGREEMENT NO.155 /25.02.2020,,"CONTRACT; contract, date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:96%; company=RECURRENT; dominant=RED-C-M-MM-16 (96%)"
accounting:BT.BIT 75,no,RED-C-M-MM-16,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,ACCEPT_CANDIDATE,HIGH,CONTRACT,valuta,cms689l0j006drt35ptu4ec6f,BT.BIT 75,MOON PAY LIMITED,2020-08-03,EUR,750.00,3623.70,,RED-C-M-MM-16,RED-C-M-MM-<limit>,"{""limit"":""16""}",UNIQUE,RED-C-M-MM-16,35,2020-08-03,0,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.2020 | SERVICES AGREEMENT NO.155 /25.02.2020,,"CONTRACT; contract, date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:96%; company=RECURRENT; dominant=RED-C-M-MM-16 (96%)"
accounting:BT.BIT 78,no,RED-C-M-MM-16,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,ACCEPT_CANDIDATE,HIGH,CONTRACT,valuta,cms689l1a006mrt35l5y99bod,BT.BIT 78,MOON PAY LIMITED,2020-09-01,EUR,750.00,3630.30,,RED-C-M-MM-16,RED-C-M-MM-<limit>,"{""limit"":""16""}",UNIQUE,RED-C-M-MM-16,36,2020-09-01,0,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.2020 | SERVICES AGREEMENT NO.155 /25.02.2020,,"CONTRACT; contract, date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:96%; company=RECURRENT; dominant=RED-C-M-MM-16 (96%)"
accounting:BT.BIT 80,no,RED-C-M-MM-16,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,ACCEPT_CANDIDATE,HIGH,CONTRACT,valuta,cms689l1v006srt35q98o74ou,BT.BIT 80,MOON PAY LIMITED,2020-10-01,EUR,750.00,3652.35,,RED-C-M-MM-16,RED-C-M-MM-<limit>,"{""limit"":""16""}",UNIQUE,RED-C-M-MM-16,37,2020-10-01,0,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.2020 | SERVICES AGREEMENT NO.155 /25.02.2020,,"CONTRACT; contract, date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:96%; company=RECURRENT; dominant=RED-C-M-MM-16 (96%)"
accounting:BT.BIT 82,no,RED-C-M-MM-16,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,ACCEPT_CANDIDATE,HIGH,CONTRACT,valuta,cms689l2r0071rt35dydftfej,BT.BIT 82,MOON PAY LIMITED,2020-11-02,EUR,750.00,3655.73,,RED-C-M-MM-16,RED-C-M-MM-<limit>,"{""limit"":""16""}",UNIQUE,RED-C-M-MM-16,38,2020-11-02,0,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.2020 | octombrie 2020 | SERVICES AGREEMENT NO.155 /25.02.2020 | octombrie 2020,,"CONTRACT; contract, date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:96%; company=RECURRENT; dominant=RED-C-M-MM-16 (96%)"
accounting:BT.BIT 84,no,RED-C-M-MM-16,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,ACCEPT_CANDIDATE,HIGH,CONTRACT,valuta,cms689l3m0077rt35975t8arm,BT.BIT 84,MOON PAY LIMITED,2020-12-02,EUR,750.00,3655.13,,RED-C-M-MM-16,RED-C-M-MM-<limit>,"{""limit"":""16""}",UNIQUE,RED-C-M-MM-16,39,2020-12-02,0,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.2020 | noiembrie 2020 | SERVICES AGREEMENT NO.155 /25.02.2020 | noiembrie 2020,,"CONTRACT; contract, date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:96%; company=RECURRENT; dominant=RED-C-M-MM-16 (96%)"
accounting:BT.BIT 88,no,RED-C-M-MM-16,,RECURRENT,26,25,RED-C-M-MM-16,0.960,0.917,STABLE,ACCEPT_CANDIDATE,HIGH,CONTRACT,valuta,cms689l4n007jrt35bapd79dz,BT.BIT 88,MOON PAY LIMITED,2021-01-14,EUR,750.00,3655.35,,RED-C-M-MM-16,RED-C-M-MM-<limit>,"{""limit"":""16""}",UNIQUE,RED-C-M-MM-16,40,2021-01-14,0,155/24.02.2020,SERVICES AGREEMENT NO.155 /25.02.2020 | ianuarie 2021 | SERVICES AGREEMENT NO.155 /25.02.2020 | ianuarie 2021,,"CONTRACT; contract, date:0d, trend-adjusted-amount:1.000:0.0%, company-profile:96%; company=RECURRENT; dominant=RED-C-M-MM-16 (96%)"
